Id Sensore,Data-Ora, Medio
2098,2020/01/01 00:00,0.0
2098,2020/01/01 00:10,0.0
2098,2020/01/01 00:20,0.0
2098,2020/01/01 00:30,0.0
2098,2020/01/01 00:40,0.0
2098,2020/01/01 00:50,0.0
2098,2020/01/01 01:00,0.0
2098,2020/01/01 01:10,0.0
2098,2020/01/01 01:20,0.0
2098,2020/01/01 01:30,0.0
2098,2020/01/01 01:40,0.0
2098,2020/01/01 01:50,0.0
2098,2020/01/01 02:00,0.0
2098,2020/01/01 02:10,0.0
2098,2020/01/01 02:20,0.0
2098,2020/01/01 02:30,0.0
2098,2020/01/01 02:40,0.0
2098,2020/01/01 02:50,0.0
2098,2020/01/01 03:00,0.0
2098,2020/01/01 03:10,0.0
2098,2020/01/01 03:20,0.0
2098,2020/01/01 03:30,0.0
2098,2020/01/01 03:40,0.0
2098,2020/01/01 03:50,0.0
2098,2020/01/01 04:00,0.0
2098,2020/01/01 04:10,0.0
2098,2020/01/01 04:20,0.0
2098,2020/01/01 04:30,0.0
2098,2020/01/01 04:40,0.0
2098,2020/01/01 04:50,0.0
2098,2020/01/01 05:00,0.0
2098,2020/01/01 05:10,0.0
2098,2020/01/01 05:20,0.0
2098,2020/01/01 05:30,0.0
2098,2020/01/01 05:40,0.0
2098,2020/01/01 05:50,0.0
2098,2020/01/01 06:00,0.0
2098,2020/01/01 06:10,0.0
2098,2020/01/01 06:20,0.0
2098,2020/01/01 06:30,0.0
2098,2020/01/01 06:40,0.0
2098,2020/01/01 06:50,0.0
2098,2020/01/01 07:00,0.0
2098,2020/01/01 07:10,0.0
2098,2020/01/01 07:20,0.0
2098,2020/01/01 07:30,0.0
2098,2020/01/01 07:40,0.0
2098,2020/01/01 07:50,0.0
2098,2020/01/01 08:00,0.0
2098,2020/01/01 08:10,0.0
2098,2020/01/01 08:20,0.0
2098,2020/01/01 08:30,0.0
2098,2020/01/01 08:40,0.0
2098,2020/01/01 08:50,0.0
2098,2020/01/01 09:00,0.0
2098,2020/01/01 09:10,0.0
2098,2020/01/01 09:20,0.0
2098,2020/01/01 09:30,22.0
2098,2020/01/01 09:40,28.0
2098,2020/01/01 09:50,30.0
2098,2020/01/01 10:00,32.0
2098,2020/01/01 10:10,34.0
2098,2020/01/01 10:20,37.0
2098,2020/01/01 10:30,51.0
2098,2020/01/01 10:40,133.0
2098,2020/01/01 10:50,285.0
2098,2020/01/01 11:00,302.0
2098,2020/01/01 11:10,312.0
2098,2020/01/01 11:20,323.0
2098,2020/01/01 11:30,334.0
2098,2020/01/01 11:40,341.0
2098,2020/01/01 11:50,348.0
2098,2020/01/01 12:00,353.0
2098,2020/01/01 12:10,356.0
2098,2020/01/01 12:20,359.0
2098,2020/01/01 12:30,357.0
2098,2020/01/01 12:40,355.0
2098,2020/01/01 12:50,352.0
2098,2020/01/01 13:00,347.0
2098,2020/01/01 13:10,342.0
2098,2020/01/01 13:20,334.0
2098,2020/01/01 13:30,327.0
2098,2020/01/01 13:40,318.0
2098,2020/01/01 13:50,308.0
2098,2020/01/01 14:00,296.0
2098,2020/01/01 14:10,282.0
2098,2020/01/01 14:20,249.0
2098,2020/01/01 14:30,36.0
2098,2020/01/01 14:40,32.0
2098,2020/01/01 14:50,30.0
2098,2020/01/01 15:00,29.0
2098,2020/01/01 15:10,28.0
2098,2020/01/01 15:20,12.0
2098,2020/01/01 15:30,0.0
2098,2020/01/01 15:40,0.0
2098,2020/01/01 15:50,0.0
2098,2020/01/01 16:00,0.0
2098,2020/01/01 16:10,0.0
2098,2020/01/01 16:20,0.0
2098,2020/01/01 16:30,0.0
2098,2020/01/01 16:40,0.0
2098,2020/01/01 16:50,0.0
2098,2020/01/01 17:00,0.0
2098,2020/01/01 17:10,0.0
2098,2020/01/01 17:20,0.0
2098,2020/01/01 17:30,0.0
2098,2020/01/01 17:40,0.0
2098,2020/01/01 17:50,0.0
2098,2020/01/01 18:00,0.0
2098,2020/01/01 18:10,0.0
2098,2020/01/01 18:20,0.0
2098,2020/01/01 18:30,0.0
2098,2020/01/01 18:40,0.0
2098,2020/01/01 18:50,0.0
2098,2020/01/01 19:00,0.0
2098,2020/01/01 19:10,0.0
2098,2020/01/01 19:20,0.0
2098,2020/01/01 19:30,0.0
2098,2020/01/01 19:40,0.0
